textID,text,len_names,IbnSad_cnt,names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا سليمان بن إسحاق بن إبراهيم نا الحارث بن أبي أسامة نا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,سليمان بن إسحاق بن إبراهيم,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا سليمان بن إسحاق بن إبراهيم أنا الحارث بن أبي أسامة أنا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,سليمان بن إسحاق بن إبراهيم,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,اخبرنا أبو بكر محمد بن عبد الباقي أخبرنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أخبرنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا أبو محمد الجوهري أخبرنا أبو عمر بن حيوية أخبرنا أحمد بن معروف حدثنا الحسين بن محمد بن عبد الرحمن حدثنا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن محمد بن عبد الرحمن,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرناأبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا سليمان بن إسحاق بن إبراهيم الجلاب نا الحارث بن أبي أسامة نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,سليمان بن إسحاق بن إبراهيم الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا سليمان بن إسحاق نا الحارث بن أبي أسامة نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا أبو علي بن الفهم نا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,أبو علي بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا سليمان بن إسحاق بن إبراهيم نا الحارث بن أبي أسامة نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,سليمان بن إسحاق بن إبراهيم,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا أبو محمد الجوهري أخبرنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا الحسين بن فهم نا محمد بن سعد قال,6.00,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية نا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,6,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا أبو محمد الجوهرى أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,6,1,أبو بكر محمد بن عبد الباقي,أبو محمد الجوهرى,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد,6,1,أبو بكر محمد بن عبد الباقي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال,6,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد قال,6,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال,6,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر السوسي أنا أحمد بن معروف أنا الحارث بن أبي أسامة نا محمد بن سعد,6,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر السوسي,أحمد بن معروف,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال,6,1,أبو بكر محمد بن عبد الباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أبو بكر محمد بن عبد الباقي الأنصاري أنبأنا أبو محمد الأزهري الجوهري أنبأنا أبو عمر بن حيوية أنبأنا أحمد بن معروف أنبأنا الحارث بن أبي أسامة أنبأنا محمد بن سعد أنبأنا مسلم بن إبراهيم أنبأنا الحارث بن عبيد حدثنا أبو عمران عن أنس بن مالك قال قال رسول الله صلى الله عليه وسلم,12.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد الأزهري الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الأنصاري أنا أبو محمد الحسن بن علي الجوهري أنا أبو عمر بن حيوية أنا أبو الحسن أحمد بن معروف بن بشر بن موسى الخشاب نا أبو محمد حارث بن أبي أسامة أنا أبو عبد الله محمد بن سعد أنا عبد الوهاب بن عطاء العجلي أنا جويبر عن الضحاك أن النبي صلى الله عليه وسلم قال,10.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد الحسن بن علي الجوهري,أبو عمر بن حيوية,أبو الحسن أحمد بن معروف بن بشر بن موسى الخشاب,أبو محمد حارث بن أبي أسامة,أبو عبد الله محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الأنصاري أنا أبو محمد الجوهري أنا أبو عمر بن حيوة أنا أبو الحسن أحمد بن معروف نا أبو محمد حارث بن أبي أسامة أنا أبو عبد الله محمد بن سعد أنا خالد بن خداش نا معتمر بن سليمان سمعت أبي يحدث عن أبي مجلز,10.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد الجوهري,أبو عمر بن حيوة,أبو الحسن أحمد بن معروف,أبو محمد حارث بن أبي أسامة,أبو عبد الله محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,اخبرنا أبو بكر محمد بن عبد الباقي الأنصاري أنا أبو محمد الحسن بن علي الشيرازي أنا أبو عمر محمد بن العباس أنا أحمد بن معروف بن بشر أنا الحسين بن محمد بن فهم نا محمد بن سعد أنا محمد بن عمر نا عبيد الله بن مرداس عن أبيه عن الحسن بن محمد بن الحنفية قال,10.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد الحسن بن علي الشيرازي,أبو عمر محمد بن العباس,أحمد بن معروف بن بشر,الحسين بن محمد بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الأنصاري أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحارث بن أبي أسامة أنا محمد بن سعد أنا هشام بن محمد بن السائب الكلبي عن أبيه قال,8.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أنبأنا أبو بكر محمد بن عبد الباقي الأنصاري عن أبي محمد الحسن بن علي أنا أبو عمر بن حيوية أنا سليمان بن إسحاق بن إبراهيم أنا الحارث بن أبي أسامة نا محمد بن سعد أنا محمد بن عمر الواقدي نا مسلمة بن سعيد بن عبد الملك حدثني,8.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبي محمد الحسن بن علي,أبو عمر بن حيوية,سليمان بن إسحاق بن إبراهيم,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الأنصاري أنبأنا أبو محمد الجوهري أنبأنا أبو عمر بن حيوية أنبأنا أحمد بن معروف بن بشر بن موسى الخشاب أنبأنا أبو محمد حارث بن أبي أسامة أنبأنا أبو عبد الله محمد بن سعد أنبأنا,6.00,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف بن بشر بن موسى الخشاب,أبو محمد حارث بن أبي أسامة,أبو عبد الله محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الأنصاري أنا أبو محمد بن عبد الرحمن نا محمد بن سعد قال,3,1,أبو بكر محمد بن عبد الباقي الأنصاري,أبو محمد بن عبد الرحمن,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي البزاز أنا الحسن بن علي الشاهد أنا محمد بن العباس الخزاز أنا أحمد بن معروف نا الحسين بن فهم الفقيه نا محمد بن سعد أنا محمد بن عمر نا ابن أبي ذئب حدثني عبد الله بن عمير مولى أم الفضل قال وأنا عبد الله بن محمد بن عمر بن علي عن أبيه قال وأنا يحيى بن سعيد بن دينار السعدي عن أبيه قال وحدثني عبد الرحمن بن أبي الزناد عن أبي وجزة السعدي عن علي بن حسين قال,16.00,1,أبو بكر محمد بن عبد الباقي البزاز,الحسن بن علي الشاهد,محمد بن العباس الخزاز,أحمد بن معروف,الحسين بن فهم الفقيه,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أنبأنا أبو بكر محمد بن عبد الباقي الحاسب عن أبي محمد الحسن بن علي الجوهري أنا أبو عمر بن حيوية إجازة أنا أبو أيوب سليمان بن إسحاق بن إبراهيم بن الخليل الحلاب أنا الحارث بن أبي أسامة أنا محمد بن سعد كاتب الواقدي أنا محمد بن عمر الواقدي نا يعقوب بن مجاهد أبو حزرة عن عبادة بن الوليد ن عبادة عن جابر قال,10.00,1,أبو بكر محمد بن عبد الباقي الحاسب,أبي محمد الحسن بن علي الجوهري,أبو عمر بن حيوية,أبو أيوب سليمان بن إسحاق بن إبراهيم بن الخليل الحلاب,الحارث بن أبي أسامة,محمد بن سعد كاتب الواقدي,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الحاسب أنبأنا الحسن بن علي الشيرازي أنا أبو عمر الخزاز أنبأنا أبو الحسين الخشاب أنبأنا الحسين بن محمد أنبأنا محمد بن سعد أنبأنا محمد بن الحسن بن عبد الرحمن بن أبي الزناد عن أبيه قال,8.00,1,أبو بكر محمد بن عبد الباقي الحاسب,الحسن بن علي الشيرازي,أبو عمر الخزاز,أبو الحسين الخشاب,الحسين بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أبو الحسن أحمد بن معروف الخشاب أنا حارث بن أبي أسامة نا محمد بن سعد نا عفان بن مسلم وهاشم بن القاسم قالا نا شعبة قال قال الحكم أخبرني عبد الرحمن بن أبي ليلى,11.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أبو الحسن أحمد بن معروف الخشاب,حارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنبأنا أبو محمد الجوهري أنبأنا أبو عمر بن حيوية أنبأنا أبو الحسن أحمد بن معروف الخشاب أنبأنا أبو محمد حارث بن أبي أسامة أنبأنا أبو عبد الله محمد بن سعد أنبأنا محمد بن عمر السلمي أنبأنا أبو بكر بن عبد الله بن أبي سبرة عن عبد المجيد بن سهيل عن عكرمة عن ابن عباس قال,11.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أبو الحسن أحمد بن معروف الخشاب,أبو محمد حارث بن أبي أسامة,أبو عبد الله محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف بن بشر الخشاب أنا الحارث بن أبي أسامة أنا محمد بن سعد أنا محمد بن عمر عن عمر بن أبي عقبة عن ابن أبي عائشة الأسلمي عن المنذر بن جهم عن القاسم بن زهر الأسلمي قال,11.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف بن بشر الخشاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنبأ أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف بن بشر الخشاب أنا الحارث بن أبي أسامة نا محمد بن سعد أنا محمد بن إسماعيل بن أبي فديك عن علي بن أبي علي عن جعفر بن محمد عن أبيه,10.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف بن بشر الخشاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنا الحسن بن علي الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا الفضل بن دكين ومحمد بن عبد الله الأسدي قالا نا يونس بن أبي إسحاق عن أبي السفر قال مرض خالد بن الوليد بالشام,10.00,1,أبو بكر محمد بن عبد الباقي الفرضي,الحسن بن علي الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي نا أبو محمد الحسن بن علي الجوهري أنا أبو عمر بن حيوية أنبأنا أحمد بن معروف أنا الحارث بن أبي أسامة أنا محمد بن سعد أنا موسى بن داود نا ابن لهيعة عن يزيد بن أبي حبيب,9.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الحسن بن علي الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنا أبو محمد بن الحسن بن علي الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف بن بشر الخشاب أنا أبو محمد الحسين بن محمد بن عبد الرحمن بن الفهم نا محمد بن سعد أنا محمد بن عبد الله الأنصاري حدثني الأشعث عن الحسن,9.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد بن الحسن بن علي الجوهري,أبو عمر بن حيوية,أحمد بن معروف بن بشر الخشاب,أبو محمد الحسين بن محمد بن عبد الرحمن بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنا أبو محمد الجوهري أنبأ أبو عمر بن حيوية أنا أبو الحسن أحمد بن معروف الخشاب أنا الحسين بن الفهم نا محمد بن سعد أنا محمد بن عمر حدثني سعيد بن راشد عن عطية,9.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أبو الحسن أحمد بن معروف الخشاب,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أخبرنا أبو محمد الجوهري أخبرنا أبو عمر بن حيوية أخبرنا أبو الحسن أحمد بن معروف أنبأنا أبو محمد حارث بن أبي أسامة حدثنا محمد بن سعد أخبرنا هشام بن محمد بن السائب الكلبي عن أبيه قال,8.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أبو الحسن أحمد بن معروف,أبو محمد حارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي الفرضي أنبأ أبو محمد الجوهري أنبأ أبو عمر بن حيوية أنبأ أحمد بن معروف نا الحارث بن أبي أسامة نا محمد بن سعد أنا علي بن محمد القرشي عن أبي,8.00,1,أبو بكر محمد بن عبد الباقي الفرضي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي بن محمد أنا الحسن أنا علي عن محمد بن العباس أنا أحمد بن معروف أنا الحسين بن محمد بن عبد الرحمن بن الفهم نا محمد بن سعد أخبرني إسماعيل بن إبراهيم الأسدي عن أيوب عن محمد قال شهد أبو أيوب بدرا,11.00,1,أبو بكر محمد بن عبد الباقي بن محمد,الحسن,علي,محمد بن العباس,أحمد بن معروف,الحسين بن محمد بن عبد الرحمن بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي بن محمد أنا الحسن بن علي الشيرازي أنا محمد بن العباس أنا سليمان بن إسحاق بن إبراهيم بن الخليل الجلاب نا الحارث بن أبي أسامة نا محمد بن سعد أنا محمد بن عمر حدثني خالد بن القاسم قال,8.00,1,أبو بكر محمد بن عبد الباقي بن محمد,الحسن بن علي الشيرازي,محمد بن العباس,سليمان بن إسحاق بن إبراهيم بن الخليل الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي بن محمد أنا الحسن بن علي أنا محمد بن العباس أنا أحمد بن معروف نا الحارث بن محمد نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي بن محمد,الحسن بن علي,محمد بن العباس,أحمد بن معروف,الحارث بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الباقي بن محمد الأنصاري أنا أبو محمد الحسن بن علي الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف بن بشر نا الحسين بن محمد بن عبد الرحمن بن الفهم نا محمد بن سعد,6.00,1,أبو بكر محمد بن عبد الباقي بن محمد الأنصاري,أبو محمد الحسن بن علي الجوهري,أبو عمر بن حيوية,أحمد بن معروف بن بشر,الحسين بن محمد بن عبد الرحمن بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أنبأنا أبو بكر محمد بن عبد الباقي وغيره عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا سليمان بن إسحاق بن إبراهيم أنا الحارث بن محمد بن أبي أسامة أنا محمد بن سعد أنا محمد بن عمر نا إبراهيم,8.00,1,أبو بكر محمد بن عبد الباقي,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق بن إبراهيم,الحارث بن محمد بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبد الله بن عبد الباقي الأنصاري أنا أبو محمد بن الحسن بن علي الجوهري أنبأنا أبو عمر محمد بن العباس بن حيوية أنبأنا أحمد بن معروف أنبأنا الحارث بن أبي أسامة أنبأنا محمد بن سعد أنا هشام بن محمد الكلبي عن أبيه قال ابن سعد وأخبرنا رؤيم بن يزيد المقري نا هارون بن أبي عيسى الشامي عن محمد بن إسحاق بن يسار قالا,12.00,1,أبو بكر محمد بن عبد الله بن عبد الباقي الأنصاري,أبو محمد بن الحسن بن علي الجوهري,أبو عمر محمد بن العباس بن حيوية,أحمد بن معروف,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبدالباقي أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم أنا محمد بن سعد أنا محمد بن عمر حدثني شرحبيل بن أبي عون عن أبيه قال وحدثني عبدالحميد بن عمران بن أبي أنيس عن أبيه عن المسور بن مخرمة قال ونا موسى بن يعقوب عن عمه عن ابن الزبير قال ونا ابن أبي حبيبة عن داود بن الحصين عن عكرمة عن ابن عباس قالوا بعث عثمان بن عفان المسور بن مخرمة إلى معاوية يعلمه,21.00,1,أبو بكر محمد بن عبدالباقي,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبدالباقي أنا الحسن بن علي أنا أبو عمر أنا أحمد بن معروف أنا الحسين بن الفهم ح وأخبرنا أبو الحسن بن قبيس نا وأبو منصور بن زريق أنا أبو بكر الخطيب أنا ابن بشران أنا الحسين بن صفوان ح وأخبرنا أبو بكر محمد بن شجاع أنا أبو عمرو بن مندة أنا الحسن بن محمد أنا أحمد بن محمد بن عمر قالا أنا أبو بكر بن أبي الدنيا قالا نا محمد بن سعد أنا محمد بن عمر نا الحسن بن عمارة عن أبي إسحاق عن عاصم بن ضمرة,20.00,1,أبو بكر محمد بن عبدالباقي,الحسن بن علي,أبو عمر,أحمد بن معروف,الحسين بن الفهم,أبو الحسن بن قبيس,وأبو منصور بن زريق,أبو بكر الخطيب,ابن بشران,الحسين بن صفوان,أبو بكر محمد بن شجاع,أبو عمرو بن مندة,الحسن بن محمد,أحمد بن محمد بن عمر,أبو بكر بن أبي الدنيا,محمد بن سعد,محمد بن عمر,الحسن بن عمارة,أبي إسحاق,عاصم بن ضمرة,,,,,,,,,,,,,
JK_000916,أخبرنا أبو بكر محمد بن عبدالباقي أنا الحسن بن علي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد قال فولد الحسين بن علي فاطمة وأمها أم إسحاق بنت طلحة بن عبيدالله بن عثمان بن عمرو بن كعب بن سعد بن تيم بن مرة قرأت على أبي غالب أحمد بن الحسن عن أبي محمد الجوهري وحدثنا عمي رحمه الله أنا أبو طالب أنا أبو محمد قراءة أنا ابن حيوية أنا ابن معروف أنا ابن الفهم نا ابن سعد قال فاطمة بنت حسين بن علي بن,17.00,1,أبو بكر محمد بن عبدالباقي,الحسن بن علي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
